ID,Y,X,Ca,Mg,Na,K,HCO3,CO3,Cl,SO4,cat_hex,an_hex,diamond_hex,Ca_meqL,Mg_meqL,Na_meqL,K_meqL,HCO3_meqL,CO3_meqL,Cl_meqL,SO4_meqL,anions,cations,NaK_meqL,NaK,EC,CBE,maj_cation,maj_anion,water_type,Alkcalc,TDScalc
199,-27.78119237,151.4249844,74.0,37.0,105.0,2.2,538.0,2.4,86.0,4.0,#e5ffd4,#ff5c26,#ffd478,3.6927990418683563,3.04464102036618,4.567249221479747,0.0562684311082579,8.817194643996753,0.07998773521393386,2.425767289938425,0.0832781615513056,11.406227830700416,15.984475367410546,4.623517652588005,106.3409060095241,-4.57824753671013,-0.1671460386977533,Na,HCO3,Na-HCO3,542.8,633.0209060095241
200,-27.76143372,151.4346811,46.0,17.0,65.0,4.0,218.0,0.6,95.0,30.0,#e0ffb3,#ffd162,#ffe2f5,2.2955237287289783,1.398889117465542,2.8273447561541287,0.10230623837865073,3.572766602957792,0.019996933803483465,2.6796266574901204,0.624586211634792,6.896976405886187,9.553714835260077,2.9296509945327793,67.38197287425392,-2.65673842937389,-0.16149706966287766,Na,HCO3,Na-HCO3,219.2,386.9019728742539
201,-27.76466029,151.361499,22.0,14.0,79.0,2.2,194.0,0.5,80.0,20.0,#7cff7e,#ffc854,#d6ffc6,1.0978591746095114,1.1520263320304465,3.436311319018095,0.0562684311082579,3.17943449987987,0.01666411150290289,2.256527711570628,0.416390807756528,5.869017130709929,9.235045006892664,3.4925797501263527,80.32933425290611,-3.366027876182735,-0.22285580167223884,Na,HCO3,Na-HCO3,195.0,333.3293342529061
202,-27.73658726,151.3879805,95.0,40.0,75.0,2.0,368.0,1.7,170.0,4.0,#ffd4d3,#ffd839,#ff9be6,4.74075552672289,3.2915038058012756,3.2623208724855335,0.051153119189325365,6.031092247194805,0.05665797910986982,4.795121387087584,0.0832781615513056,10.966149774943565,14.659207315873882,3.313473991674859,76.20990180852175,-3.693057540930317,-0.14411731035949865,Ca,HCO3,Ca-HCO3,371.4,608.0499018085218
203,-27.717358,151.4397519,42.0,29.0,116.0,2.0,397.0,1.3,100.0,10.0,#9cffa4,#ff8634,#f3ffa5,2.095912969709067,2.386340259205925,5.045722949444292,0.051153119189325365,6.506368538413961,0.04332668990754751,2.820659639463285,0.208195403878264,9.578550271663058,14.676005366182224,5.096876068633617,117.2281495785732,-5.097455094519166,-0.2101648519408625,Na,HCO3,Na-HCO3,399.6,537.9881495785733
204,-27.78396304,151.3051456,80.0,51.0,206.0,2.0,446.0,2.5,360.0,12.0,#a0ffa4,#cbff39,#d5e0ff,3.9922151803982233,4.196667352396626,8.960507996426932,0.051153119189325365,7.309421582198052,0.08332055751451443,10.154374702067825,0.2498344846539168,17.796951326434307,26.21220476402737,9.011661115616258,207.26820565917393,-8.415253437593062,-0.1912159692472936,Na,Cl,Na-Cl,451.0,980.8682056591738
205,-27.76366838,151.3217113,39.0,22.0,36.0,2.6,208.0,0.6,58.0,5.0,#ffedf7,#ff9135,#ff90a1,1.9462049004441337,1.8103270931907016,1.565914018793056,0.06649905494612297,3.4088782266753244,0.019996933803483465,1.6359825908887051,0.104097701939132,5.168955453306645,7.021358141113193,1.632413073739179,37.54550069600112,-1.8524026878065483,-0.15195693477930647,Ca,HCO3,Ca-HCO3,209.2,287.0655006960011
206,-27.75977333,151.3276271,37.0,21.0,62.0,2.0,211.0,1.3,90.0,0.0,#d0ffca,#ffcb37,#ffd8d0,1.8463995209341781,1.7280394980456697,2.6968519212547077,0.051153119189325365,3.458044739560065,0.04332668990754751,2.5385936755169562,0.0,6.039965104984568,9.070449099867915,2.748005040444033,63.20411593021276,-3.0304839948833466,-0.20055598435615035,Na,HCO3,Na-HCO3,213.6,339.36411593021273
207,-27.73992841,151.3418584,35.0,20.5,100.0,2.0,245.0,5.3,140.0,2.0,#92ff90,#fff539,#e5ffe0,1.7465941414242225,1.6868957004731537,4.349761163314044,0.051153119189325365,4.0152652189204545,0.17663958193077062,3.9489234952485988,0.0416390807756528,8.182467376875476,12.235318406904115,4.400914282503369,101.22102849757749,-4.05285103002864,-0.1984961088801474,Na,HCO3,Na-HCO3,255.6,452.08102849757745
208,-27.69437713,151.3772112,44.0,26.0,99.0,1.5,366.0,2.9,90.0,5.0,#adffab,#ff8230,#ffffa0,2.195718349219023,2.139477473770829,4.306263551680904,0.038364839391994025,5.9983145719383115,0.09665184671683674,2.5385936755169562,0.104097701939132,8.737657796111236,13.024452605135647,4.344628391072898,99.92645299467665,-4.286794809024411,-0.19698433331993362,Na,HCO3,Na-HCO3,371.8,488.0064529946767
209,-27.67901582,151.43306130000002,42.0,35.0,180.0,2.0,398.0,2.3,180.0,50.0,#77ff87,#ffd55c,#ceffc7,2.095912969709067,2.880065830076116,7.82957009396528,0.051153119189325365,6.5227573760422075,0.07665491291335327,5.0771873510339125,1.04097701939132,12.717576659380795,20.737425226094395,7.880723213154606,181.25663390255593,-8.0198485667136,-0.23972046374911413,Na,HCO3,Na-HCO3,402.6,729.8166339025558
210,-27.68980519,151.2372086,53.0,11.0,38.0,3.0,221.0,0.4,36.0,10.0,#ffc795,#ff5f33,#ffa27c,2.6448425570138228,0.9051635465953508,1.652909242059337,0.07672967878398805,3.6219331158425323,0.013331289202322311,1.0154374702067825,0.208195403878264,4.858897279129901,7.009283945295824,1.729638920843325,39.78169517939647,-2.1503866661659226,-0.18118923409597454,Ca,HCO3,Ca-HCO3,221.8,282.8616951793965
211,-27.69536046,151.2677637,27.0,10.0,88.0,2.0,253.0,3.3,60.0,12.0,#80ff68,#ff7e39,#d1ff92,1.3473726233844003,0.8228759514503189,3.8277898237163592,0.051153119189325365,4.146375919946428,0.10998313591915905,1.6923957836779708,0.2498344846539168,6.198589324197475,9.928134460646088,3.8789429429056845,89.21568768683075,-3.729545136448613,-0.23126489832694755,Na,HCO3,Na-HCO3,259.6,353.9756876868307
212,-27.67869328,151.33304030000002,34.0,18.0,90.0,1.2,315.0,1.2,75.0,2.0,#9aff92,#ff802e,#ecff98,1.6966914516692448,1.481176712610574,3.91478504698264,0.030691871513595217,5.162483852897727,0.03999386760696693,2.1154947295974638,0.0416390807756528,7.35961153087781,11.06882200127229,3.9454769184962353,90.74596912541341,-3.7092104703944795,-0.20127649286757987,Na,HCO3,Na-HCO3,317.4,410.1859691254134
213,-27.65674867,151.36498419999998,41.0,29.0,94.0,3.0,325.0,2.2,95.0,5.0,#b1ffbc,#ff9634,#fff9b2,2.0460102799540896,2.386340259205925,4.088775493515202,0.07672967878398805,5.326372229180195,0.07332209061277271,2.6796266574901204,0.104097701939132,8.183418679222221,12.763360883758395,4.1655051722991905,95.80661896288139,-4.579942204536174,-0.21864660344401277,Na,HCO3,Na-HCO3,329.4,463.44661896288136
214,-27.6306374,151.4047057,42.0,27.0,100.0,2.0,384.0,1.2,80.0,9.0,#a9ffad,#ff722f,#fdff95,2.095912969709067,2.221765068915861,4.349761163314044,0.051153119189325365,6.293313649246753,0.03999386760696693,2.256527711570628,0.1873758634904376,8.777211091914785,13.119506603631667,4.400914282503369,101.22102849757749,-4.342295511716882,-0.19830805566809026,Na,HCO3,Na-HCO3,386.4,491.06102849757747
215,-27.60927282,151.4444887,100.0,144.0,1010.0,8.0,476.0,0.0,1650.0,350.0,#45ff63,#46ff43,#48b7ff,4.990268975497779,11.849413700884591,43.93258774947185,0.20461247675730146,7.801086711045454,0.0,46.540884051144204,7.28683913573924,61.6288098979289,105.11408312884068,44.137200226229155,1015.1556052032705,-43.48527323091177,-0.2607923638696281,Na,Cl,Na-Cl,476.0,3544.7556052032705
216,-27.72431808,151.3020308,30.0,15.0,80.0,2.5,229.0,1.5,70.0,10.0,#98ff8d,#ff9c3c,#e9ffb6,1.4970806926493336,1.2343139271754784,3.4798089306512354,0.06394139898665671,3.753043816868506,0.049992334508708665,1.9744617476242994,0.208195403878264,5.985693302879778,9.818895279100598,3.5437503296378923,81.50625758167152,-3.8332019762208205,-0.24253728316542522,Na,HCO3,Na-HCO3,232.0,345.7062575816715
217,-27.69091526,151.3624844,37.0,32.0,100.0,4.0,308.0,1.6,130.0,0.0,#a5ffbf,#ffca37,#fffed7,1.8463995209341781,2.6332030446410206,4.349761163314044,0.10230623837865073,5.0477619895,0.053325156809289245,3.6668575313022704,0.0,8.76794467761156,13.383737368960588,4.452067401692695,102.39755023893198,-4.615792691349029,-0.20837210834123981,Na,HCO3,Na-HCO3,311.2,488.11755023893204
218,-27.65543193,151.23740130000002,15.0,11.0,65.0,2.5,200.0,0.6,35.0,0.0,#6fff78,#ff6426,#d2ff74,0.7485403463246668,0.9051635465953508,2.8273447561541287,0.06394139898665671,3.2777675256493506,0.019996933803483465,0.9872308738121497,0.0,4.284995333264984,7.436276203201589,2.8912861551407856,66.49958156823807,-3.1512808699366053,-0.26885145183545267,Na,HCO3,Na-HCO3,201.2,248.21958156823806
219,-27.63036032,151.2983183,34.0,16.0,88.0,2.0,314.0,1.5,55.0,5.0,#9cff8d,#ff632a,#e9ff81,1.6966914516692448,1.3166015223205103,3.8277898237163592,0.051153119189325365,5.146095015269481,0.049992334508708665,1.5513628017048067,0.104097701939132,6.851547853422128,10.771178859801124,3.8789429429056845,89.21568768683075,-3.919631006378996,-0.2224190995050665,Na,HCO3,Na-HCO3,317.0,389.4156876868307
220,-27.61829509,151.3208621,36.0,23.0,78.0,2.0,316.0,3.3,60.0,5.0,#b3ffb7,#ff692b,#fff88a,1.7964968311792004,1.8926146883357333,3.3928137073849545,0.051153119189325365,5.178872690525973,0.10998313591915905,1.6923957836779708,0.104097701939132,7.0853493120622355,10.577045172663492,3.4439668265742798,79.21123701120844,-3.491695860601257,-0.19769096787079707,Na,HCO3,Na-HCO3,322.6,396.7712370112084
221,-27.61067589,151.3351206,44.0,26.0,99.0,1.5,391.0,2.5,70.0,6.0,#adffab,#ff642a,#ffff85,2.195718349219023,2.139477473770829,4.306263551680904,0.038364839391994025,6.408035512644481,0.08332055751451443,1.9744617476242994,0.1249172423269584,8.590735060110253,13.024452605135647,4.344628391072898,99.92645299467665,-4.433717545025393,-0.20512047425589422,Na,HCO3,Na-HCO3,396.0,483.5264529946767
222,-27.59508218,151.3755394,37.0,23.0,89.0,2.0,337.0,2.3,55.0,5.0,#a6ffa8,#ff5d28,#faff7d,1.8463995209341781,1.8926146883357333,3.8712874353494997,0.051153119189325365,5.523038280719155,0.07665491291335327,1.5513628017048067,0.104097701939132,7.255153697276447,11.583895318347562,3.922440554538825,90.21613275439297,-4.3287416210711145,-0.22977495400543352,Na,HCO3,Na-HCO3,341.6,415.17613275439294
223,-27.62063849,151.254708,22.0,11.0,95.0,1.5,242.0,0.9,80.0,6.0,#68ff60,#ffa738,#c3ff9a,1.0978591746095114,0.9051635465953508,4.132273105148342,0.038364839391994025,3.966098706035714,0.0299954007052252,2.256527711570628,0.1249172423269584,6.377539060638526,10.344298610285534,4.170637944540336,95.92467272442772,-3.9667595496470085,-0.23722031200819585,Na,HCO3,Na-HCO3,243.8,361.2046727244277
224,-27.60258281,151.2780409,39.0,21.0,100.0,1.5,326.0,1.5,80.0,13.0,#9eff97,#ff8338,#efffa5,1.9462049004441337,1.7280394980456697,4.349761163314044,0.038364839391994025,5.342761066808441,0.049992334508708665,2.256527711570628,0.2706540250417432,7.919935137929521,12.450496403901878,4.388126002706038,100.92689806223888,-4.5305612659723575,-0.2224087033536177,Na,HCO3,Na-HCO3,329.0,451.3268980622389
225,-27.59313825,151.2969295,34.0,16.0,98.0,2.0,308.0,4.2,70.0,2.0,#90ff82,#ff792d,#e1ff8f,1.6966914516692448,1.3166015223205103,4.262765940047764,0.051153119189325365,5.0477619895,0.13997853662438428,1.9744617476242994,0.0416390807756528,7.203841354524336,11.641131092463933,4.313919059237089,99.22013836245306,-4.437289737939597,-0.23546278724587616,Na,HCO3,Na-HCO3,316.4,411.060138362453
226,-27.58202705,151.3141514,38.0,25.0,105.0,1.3,398.0,2.0,60.0,10.0,#9aff9f,#ff5729,#f1ff7a,1.896302210689156,2.057189878625797,4.567249221479747,0.03324952747306149,6.5227573760422075,0.06665644601161155,1.6923957836779708,0.208195403878264,8.490005009610053,13.15448958722057,4.600498748952808,105.81147122591459,-4.6644845776105175,-0.2155044349380896,Na,HCO3,Na-HCO3,402.0,480.0114712259146
227,-27.58980539,151.23415269999998,23.0,11.0,111.0,1.2,314.0,1.5,70.0,4.0,#5eff55,#ff792e,#beff79,1.1477618643644891,0.9051635465953508,4.82823489127859,0.030691871513595217,5.146095015269481,0.049992334508708665,1.9744617476242994,0.0832781615513056,7.253827258953794,11.770778936544211,4.858926762792185,111.75531554422027,-4.516951677590417,-0.23742681615450792,Na,HCO3,Na-HCO3,317.0,409.95531554422024
228,-27.57580491,151.2602503,22.0,11.0,103.0,1.5,253.0,4.2,70.0,0.0,#61ff59,#ff8e30,#c0ff85,1.0978591746095114,0.9051635465953508,4.480253998213466,0.038364839391994025,4.146375919946428,0.13997853662438428,1.9744617476242994,0.0,6.260816204195112,11.040260396415782,4.51861883760546,103.92823326492557,-4.77944419222067,-0.2762512589564461,Na,HCO3,Na-HCO3,261.4,363.7682332649255
229,-27.54230525,151.26387409999998,40.0,20.0,160.0,1.4,395.0,8.6,135.0,12.0,#6fff67,#ffa639,#caffa0,1.9961075901991117,1.6457519029006378,6.959617861302471,0.035807183432527756,6.473590863157467,0.28662271784992965,3.8078905132754346,0.2498344846539168,10.817938578936749,17.632709582569746,6.995425044734999,160.89477602890497,-6.8147710036329965,-0.23952955183823646,Na,HCO3,Na-HCO3,412.2,615.2147760289049
230,-27.54563841,151.28776269999997,18.0,11.0,79.0,2.0,212.0,0.5,50.0,4.0,#67ff67,#ff7f31,#cbff89,0.8982484155896002,0.9051635465953508,3.436311319018095,0.051153119189325365,3.4744335771883117,0.01666411150290289,1.4103298197316425,0.0832781615513056,4.984705669974162,8.778340838599792,3.4874644382074202,80.21168207877066,-3.79363516862563,-0.27563920286560917,Na,HCO3,Na-HCO3,213.0,291.01168207877066
231,-27.51093636,151.2134266,30.0,16.0,110.0,1.5,260.0,1.0,115.0,5.0,#78ff72,#ffd13a,#ceffb9,1.4970806926493336,1.3166015223205103,4.784737279645449,0.038364839391994025,4.261097783344155,0.03332822300580578,3.2437585853827775,0.104097701939132,7.642282293671871,12.459886453044728,4.823102119037443,110.93134873786119,-4.817604159372857,-0.2396559406138576,Na,HCO3,Na-HCO3,262.0,434.1313487378612
232,-27.51174977,151.2410965,43.0,25.0,123.0,2.0,317.0,1.1,150.0,15.0,#92ff8f,#ffdc40,#e8ffdc,2.145815659464045,2.057189878625797,5.350206230876275,0.051153119189325365,5.19526152815422,0.03666104530638636,4.2309894591949275,0.312293105817396,9.77520513847293,15.005724238221042,5.4013593500656,124.2312650515088,-5.230519099748111,-0.2110703363961532,Na,HCO3,Na-HCO3,319.2,548.7512650515088
233,-27.51746069,151.2735711,30.0,17.0,109.0,1.5,361.0,2.3,55.0,8.0,#79ff76,#ff5829,#d6ff72,1.4970806926493336,1.398889117465542,4.741239668012309,0.038364839391994025,5.916370383797077,0.07665491291335327,1.5513628017048067,0.1665563231026112,7.710944421517849,12.45517882492348,4.7796045074043025,109.93090367029896,-4.744234403405632,-0.2352576320906318,Na,HCO3,Na-HCO3,365.6,439.290903670299
234,-27.51590563,151.32822099999998,36.0,29.0,83.0,1.5,387.0,1.5,40.0,20.0,#b6ffcc,#ff432d,#fff16e,1.7964968311792004,2.386340259205925,3.610301765550657,0.038364839391994025,6.342480162131493,0.049992334508708665,1.128263855785314,0.416390807756528,7.937127160182044,11.480170300270427,3.648666604942651,83.91933191368098,-3.5430431400883826,-0.1824683969179829,Na,HCO3,Na-HCO3,390.0,442.919331913681
235,-27.51980449,151.3902606,44.0,44.0,190.0,2.5,457.0,6.2,210.0,40.0,#7cff98,#ffd44d,#dcffd1,2.195718349219023,3.6206541863814032,8.264546210296684,0.06394139898665671,7.489698796108766,0.20663498263599583,5.923385242872898,0.832781615513056,14.452500637130717,22.473347754167108,8.328487609283341,191.55521501351686,-8.020847117036391,-0.2172149718008005,Na,HCO3,Na-HCO3,469.4,811.1952150135169
236,-27.47148099,151.2578635,28.0,18.0,129.0,1.3,402.0,3.2,60.0,10.0,#66ff68,#ff5629,#cbff6c,1.397275313139378,1.481176712610574,5.611191900675117,0.03324952747306149,6.588312726555195,0.10665031361857849,1.6923957836779708,0.208195403878264,8.595554227730007,14.16733488204631,5.644441428148179,129.82215284740812,-5.571780654316303,-0.24477475716926053,Na,HCO3,Na-HCO3,408.4,490.8621528474081
237,-27.47709723,151.30015419999998,42.0,32.0,97.0,1.5,421.0,2.7,50.0,35.0,#b4ffc5,#ff4e3c,#fff481,2.095912969709067,2.6332030446410206,4.219268328414623,0.038364839391994025,6.899700641491883,0.08998620211567561,1.4103298197316425,0.728683913573924,9.128700576913126,13.24438234996332,4.257633167806617,97.92556285955219,-4.115681773050195,-0.18395684611288365,Na,HCO3,Na-HCO3,426.4,512.7655628595521
238,-27.42313882,151.21915149999998,27.0,19.0,183.0,0.8,463.0,3.5,115.0,10.0,#4bff50,#ff8332,#b4ff77,1.3473726233844003,1.5634643077556059,7.960062928864701,0.020461247675730147,7.588031821878246,0.11664878052032021,3.2437585853827775,0.208195403878264,11.156634591659609,18.871885284220866,7.980524176540431,183.55205606042992,-7.715250692561257,-0.25693076863100084,Na,HCO3,Na-HCO3,470.0,636.5520560604299
239,-27.42341647,151.26470619999998,25.0,20.0,148.0,0.8,421.0,6.0,65.0,15.0,#5aff64,#ff582d,#c3ff6b,1.2475672438744447,1.6457519029006378,6.437646521704786,0.020461247675730147,6.899700641491883,0.19996933803483466,1.8334287656511352,0.312293105817396,9.245391850995249,15.809534685536114,6.458107769380516,148.53647869575187,-6.564142834540865,-0.2619901050186681,Na,HCO3,Na-HCO3,433.0,533.3364786957518
240,-27.42948904,151.3151061,29.0,31.0,198.0,2.5,452.0,4.3,150.0,50.0,#58ff6e,#ffa958,#bcff9e,1.447178002894356,2.5509154494959887,8.612527103361808,0.06394139898665671,7.407754607967532,0.14331135892496483,4.2309894591949275,1.04097701939132,12.823032445478745,21.351030457087276,8.676468502348465,199.5587755540147,-8.527998011608531,-0.24954592130068887,Na,HCO3,Na-HCO3,460.6,735.9187755540147
241,-27.43619387,151.36498269999998,60.0,74.0,380.0,4.0,535.0,3.6,550.0,112.0,#61ff82,#adff5c,#9df4ff,2.9941613852986673,6.08928204073236,16.52909242059337,0.10230623837865073,8.768028131112013,0.1199816028209008,15.513628017048067,2.3317885234365567,26.73342627441754,42.34624074397507,16.63139865897202,382.5221691563565,-15.612814469557534,-0.22601172158807004,Na,Cl,Na-Cl,542.2,1503.8421691563565
242,-27.38980548,151.2347063,4.6,3.4,33.0,1.4,2.4,0.0,70.0,5.0,#47ff4e,#0eff15,#2392ff,0.22955237287289781,0.2797778234931084,1.4354211838936346,0.035807183432527756,0.0393332103077922,0.0,1.9744617476242994,0.104097701939132,2.1178926598712238,3.451786931018331,1.4712283673261624,33.838252448501734,-1.3338942711471073,-0.23949210172322785,Na,Cl,Na-Cl,2.4,118.27825244850173
243,-27.38591653,151.2705389,25.0,35.0,225.0,1.0,324.0,2.5,240.0,70.0,#4cff6b,#dcff6e,#98ffcd,1.2475672438744447,2.880065830076116,9.7869626174566,0.025576559594662682,5.309983391551948,0.08332055751451443,6.769583134711883,1.457367827147848,13.620254910926196,23.75271142805309,9.812539177051264,225.68840107217906,-10.132456517126894,-0.2711172676320032,Na,Cl,Na-Cl,329.0,793.0884010721791
244,-27.39373066,151.4003529,36.0,66.0,550.0,2.0,762.0,12.0,401.0,285.0,#35ff53,#ffeead,#80ffa0,1.7964968311792004,5.430981279572104,23.923686398227243,0.051153119189325365,12.488294272724024,0.3999386760696693,11.310845154247772,5.933569010530524,30.13264711357199,55.177157145584445,23.97483951741657,551.4213089005812,-25.044510032012454,-0.29357129874465027,Na,HCO3,Na-HCO3,786.0,1811.021308900581
245,-27.39657216,151.4655194,14.0,21.0,71.0,0.5,313.0,1.8,8.0,7.0,#75ffaf,#ff120f,#e9ff37,0.698637656569689,1.7280394980456697,3.0883304259529716,0.012788279797331341,5.129706177641234,0.0599908014104504,0.22565277115706278,0.1457367827147848,5.5610865329235315,8.628914566115965,3.101118705750303,71.32573023225697,-3.0678280331924332,-0.21619646198618625,Na,HCO3,Na-HCO3,316.6,311.285730232257
246,-27.39856778,151.4988622,21.0,34.0,400.0,1.0,664.0,8.9,330.0,40.0,#2aff3e,#ffe144,#72ff69,1.0479564848545335,2.797778234931084,17.399044653256176,0.025576559594662682,10.882188185155844,0.29662118475167143,9.30817681022884,0.832781615513056,21.319767795649412,38.69497714548729,17.424621212850838,400.76628789556923,-17.37520934983788,-0.2895156743043685,Na,HCO3,Na-HCO3,681.8,1234.8462878955693
247,-27.40084396,151.53306899999998,74.0,96.0,340.0,2.0,569.0,2.0,600.0,42.0,#7bffac,#a4ff3c,#b2d0ff,3.6927990418683563,7.899609133923061,14.789187955267751,0.051153119189325365,9.325248610472402,0.06665644601161155,16.92395783677971,0.8744206962887088,27.190283589552433,41.27309032470557,14.840341074457077,341.3278447125128,-14.082806735153138,-0.2056984038325387,Na,Cl,Na-Cl,573.0,1497.1278447125128
248,-27.32147229,151.2094281,29.0,21.0,191.0,2.0,292.0,3.1,250.0,5.0,#4eff54,#c4ff38,#91ffbe,1.447178002894356,1.7280394980456697,8.308043821929825,0.051153119189325365,4.785540587448051,0.10331749131799792,7.0516490986582125,0.104097701939132,12.044604879363394,19.893611383178328,8.359196941119151,192.2615296457405,-7.849006503814934,-0.2457559445178073,Na,Cl,Na-Cl,298.2,676.1815296457405
